sample,in_db,out_db,gain_db
5223,10.000000,0.000000,-9.999957
5224,10.000000,0.000000,-9.999957
5225,10.000000,0.000000,-9.999957
5226,10.000000,0.000000,-9.999957
5227,10.000000,0.000000,-9.999957
5228,10.000000,-0.000000,-9.999957
5229,10.000000,0.000000,-9.999957
5230,10.000000,-0.000000,-9.999957
5231,10.000000,-0.000000,-9.999957
5232,10.000000,-0.000000,-9.999957
5233,10.000000,0.000000,-9.999957
5234,10.000000,-0.000000,-9.999957
5235,10.000000,-0.000000,-9.999957
5236,10.000000,-0.000000,-9.999957
5237,10.000000,0.000000,-9.999957
5238,10.000000,0.000000,-9.999957
5239,10.000000,-0.000000,-9.999957
5240,10.000000,-0.000000,-9.999957
5241,10.000000,-0.000000,-9.999957
5242,10.000000,0.000000,-9.999957
5243,10.000000,-0.000000,-9.999957
5244,10.000000,-0.000000,-9.999957
5245,10.000000,-0.000000,-9.999957
5246,10.000000,0.000000,-9.999957
5247,10.000000,-0.000000,-9.999957
5248,10.000000,0.000000,-9.999957
5249,10.000000,0.000000,-9.999957
5250,10.000000,0.000000,-9.999957
5251,10.000000,0.000000,-9.999957
5252,10.000000,0.000000,-9.999957
5253,10.000000,-0.000000,-9.999957
5254,10.000000,0.000000,-9.999957
5255,10.000000,-0.000000,-9.999957
5256,10.000000,-0.000000,-9.999957
5257,10.000000,-0.000000,-9.999957
5258,10.000000,0.000000,-9.999957
5259,10.000000,-0.000000,-9.999957
5260,10.000000,-0.000000,-9.999957
5261,10.000000,-0.000000,-9.999957
5262,10.000000,0.000000,-9.999957
5263,10.000000,0.000000,-9.999957
5264,10.000000,-0.000000,-9.999957
5265,10.000000,-0.000000,-9.999957
5266,10.000000,-0.000000,-9.999957
5267,10.000000,0.000000,-9.999957
5268,10.000000,-0.000000,-9.999957
5269,10.000000,-0.000000,-9.999957
5270,10.000000,-0.000000,-9.999957
5271,10.000000,0.000000,-9.999957
5272,10.000000,-0.000000,-9.999957
5273,10.000000,0.000000,-9.999957
5274,10.000000,0.000000,-9.999957
5275,10.000000,0.000000,-9.999957
5276,10.000000,0.000000,-9.999957
5277,10.000000,0.000000,-9.999957
5278,10.000000,-0.000000,-9.999957
5279,10.000000,0.000000,-9.999957
5280,10.000000,-0.000000,-9.999957
5281,10.000000,-0.000000,-9.999957
5282,10.000000,-0.000000,-9.999957
5283,10.000000,0.000000,-9.999957
5284,10.000000,-0.000000,-9.999957
5285,10.000000,-0.000000,-9.999957
5286,10.000000,-0.000000,-9.999957
5287,10.000000,0.000000,-9.999957
5288,10.000000,0.000000,-9.999957
5289,10.000000,-0.000000,-9.999957
5290,10.000000,-0.000000,-9.999918
5291,10.000000,0.000039,-9.999918
5292,10.000000,0.000039,-9.999918
5293,10.000000,0.000039,-9.999918
5294,10.000000,0.000039,-9.999918
5295,10.000000,0.000039,-9.999918
5296,10.000000,0.000039,-9.999918
5297,10.000000,0.000039,-9.999918
5298,10.000000,0.000039,-9.999918
5299,10.000000,0.000039,-9.999918
5300,10.000000,0.000039,-9.999918
5301,10.000000,0.000039,-9.999918
5302,10.000000,0.000039,-9.999919
5303,10.000000,0.000038,-9.999919
5304,10.000000,0.000039,-9.999919
5305,10.000000,0.000038,-9.999919
5306,10.000000,0.000039,-9.999919
5307,10.000000,0.000038,-9.999919
5308,10.000000,0.000039,-9.999919
5309,10.000000,0.000038,-9.999919
5310,10.000000,0.000038,-9.999919
5311,10.000000,0.000038,-9.999919
5312,10.000000,0.000038,-9.999919
5313,10.000000,0.000038,-9.999919
5314,10.000000,0.000038,-9.999919
5315,10.000000,0.000038,-9.999919
5316,10.000000,0.000037,-9.999919
5317,10.000000,0.000038,-9.999919
5318,10.000000,0.000037,-9.999920
5319,10.000000,0.000038,-9.999920
5320,10.000000,0.000037,-9.999920
5321,10.000000,0.000038,-9.999920
5322,10.000000,0.000037,-9.999920
5323,10.000000,0.000037,-9.999920
5324,10.000000,0.000038,-9.999920
5325,10.000000,0.000037,-9.999920
5326,10.000000,0.000037,-9.999920
5327,10.000000,0.000037,-9.999920
5328,10.000000,0.000036,-9.999921
5329,10.000000,0.000037,-9.999921
5330,10.000000,0.000037,-9.999921
5331,10.000000,0.000037,-9.999921
5332,10.000000,0.000037,-9.999921
5333,10.000000,0.000037,-9.999921
5334,10.000000,0.000036,-9.999921
5335,10.000000,0.000036,-9.999921
5336,10.000000,0.000036,-9.999921
5337,10.000000,0.000036,-9.999921
5338,10.000000,0.000036,-9.999922
5339,10.000000,0.000036,-9.999922
5340,10.000000,0.000036,-9.999922
5341,10.000000,0.000035,-9.999922
5342,10.000000,0.000035,-9.999922
5343,10.000000,0.000035,-9.999922
5344,10.000000,0.000035,-9.999922
5345,10.000000,0.000035,-9.999922
5346,10.000000,0.000035,-9.999923
5347,10.000000,0.000034,-9.999923
5348,10.000000,0.000034,-9.999923
5349,10.000000,0.000035,-9.999923
5350,10.000000,0.000034,-9.999923
5351,10.000000,0.000035,-9.999923
5352,10.000000,0.000034,-9.999923
5353,10.000000,0.000034,-9.999923
5354,10.000000,0.000034,-9.999924
5355,10.000000,0.000033,-9.999924
5356,10.000000,0.000033,-9.999924
5357,10.000000,0.000033,-9.999924
5358,10.000000,0.000034,-9.999924
5359,10.000000,0.000033,-9.999924
5360,10.000000,0.000032,-9.999924
5361,10.000000,0.000033,-9.999925
5362,10.000000,0.000033,-9.999925
5363,10.000000,0.000033,-9.999925
5364,10.000000,0.000033,-9.999925
5365,10.000000,0.000032,-9.999925
5366,10.000000,0.000032,-9.999925
5367,10.000000,0.000032,-9.999925
5368,10.000000,0.000032,-9.999926
5369,10.000000,0.000032,-9.999926
5370,10.000000,0.000032,-9.999926
5371,10.000000,0.000032,-9.999926
5372,10.000000,0.000031,-9.999926
5373,10.000000,0.000031,-9.999926
5374,10.000000,0.000031,-9.999926
5375,10.000000,0.000031,-9.999927
5376,10.000000,0.000031,-9.999927
5377,10.000000,0.000031,-9.999927
5378,10.000000,0.000030,-9.999927
5379,10.000000,0.000031,-9.999927
5380,10.000000,0.000030,-9.999927
5381,10.000000,0.000030,-9.999927
5382,10.000000,0.000030,-9.999928
5383,10.000000,0.000029,-9.999928
5384,10.000000,0.000029,-9.999928
5385,10.000000,0.000029,-9.999928
5386,10.000000,0.000029,-9.999928
5387,10.000000,0.000029,-9.999928
5388,10.000000,0.000029,-9.999928
5389,10.000000,0.000029,-9.999929
5390,10.000000,0.000029,-9.999929
5391,10.000000,0.000028,-9.999929
5392,10.000000,0.000029,-9.999929
5393,10.000000,0.000029,-9.999929
5394,10.000000,0.000029,-9.999929
5395,10.000000,0.000028,-9.999929
5396,10.000000,0.000028,-9.999930
5397,10.000000,0.000027,-9.999930
5398,10.000000,0.000028,-9.999930
5399,10.000000,0.000028,-9.999930
5400,10.000000,0.000027,-9.999930
5401,10.000000,0.000027,-9.999930
5402,10.000000,0.000027,-9.999930
5403,10.000000,0.000027,-9.999931
5404,10.000000,0.000027,-9.999931
5405,10.000000,0.000027,-9.999931
5406,10.000000,0.000026,-9.999931
5407,10.000000,0.000026,-9.999931
5408,10.000000,0.000026,-9.999931
5409,10.000000,0.000026,-9.999931
5410,10.000000,0.000026,-9.999932
5411,10.000000,0.000026,-9.999932
5412,10.000000,0.000025,-9.999932
5413,10.000000,0.000025,-9.999932
5414,10.000000,0.000026,-9.999932
5415,10.000000,0.000025,-9.999932
5416,10.000000,0.000025,-9.999932
5417,10.000000,0.000025,-9.999933
5418,10.000000,0.000025,-9.999933
5419,10.000000,0.000025,-9.999933
5420,10.000000,0.000024,-9.999933
5421,10.000000,0.000025,-9.999933
5422,10.000000,0.000024,-9.999933
5423,10.000000,0.000025,-9.999933
5424,10.000000,0.000024,-9.999933
5425,10.000000,0.000024,-9.999934
5426,10.000000,0.000024,-9.999934
5427,10.000000,0.000024,-9.999934
5428,10.000000,0.000023,-9.999934
5429,10.000000,0.000024,-9.999934
5430,10.000000,0.000023,-9.999934
5431,10.000000,0.000023,-9.999934
5432,10.000000,0.000023,-9.999935
5433,10.000000,0.000023,-9.999935
5434,10.000000,0.000022,-9.999935
5435,10.000000,0.000023,-9.999935
5436,10.000000,0.000022,-9.999935
5437,10.000000,0.000022,-9.999935
5438,10.000000,0.000022,-9.999935
5439,10.000000,0.000022,-9.999935
5440,10.000000,0.000022,-9.999936
5441,10.000000,0.000022,-9.999936
5442,10.000000,0.000021,-9.999936
5443,10.000000,0.000021,-9.999936
5444,10.000000,0.000021,-9.999936
5445,10.000000,0.000021,-9.999936
5446,10.000000,0.000022,-9.999936
5447,10.000000,0.000021,-9.999937
5448,10.000000,0.000020,-9.999937
5449,10.000000,0.000021,-9.999937
5450,10.000000,0.000021,-9.999937
5451,10.000000,0.000021,-9.999937
5452,10.000000,0.000020,-9.999937
5453,10.000000,0.000020,-9.999937
5454,10.000000,0.000020,-9.999937
5455,10.000000,0.000020,-9.999938
5456,10.000000,0.000020,-9.999938
5457,10.000000,0.000019,-9.999938
5458,10.000000,0.000020,-9.999938
5459,10.000000,0.000019,-9.999938
5460,10.000000,0.000019,-9.999938
5461,10.000000,0.000020,-9.999938
5462,10.000000,0.000019,-9.999938
5463,10.000000,0.000019,-9.999938
5464,10.000000,0.000019,-9.999939
5465,10.000000,0.000019,-9.999939
5466,10.000000,0.000018,-9.999939
5467,10.000000,0.000019,-9.999939
5468,10.000000,0.000018,-9.999939
5469,10.000000,0.000018,-9.999939
5470,10.000000,0.000018,-9.999939
5471,10.000000,0.000018,-9.999939
5472,10.000000,0.000018,-9.999940
5473,10.000000,0.000018,-9.999940
5474,10.000000,0.000018,-9.999940
5475,10.000000,0.000018,-9.999940
5476,10.000000,0.000017,-9.999940
5477,10.000000,0.000017,-9.999940
5478,10.000000,0.000017,-9.999940
5479,10.000000,0.000017,-9.999940
5480,10.000000,0.000017,-9.999940
5481,10.000000,0.000017,-9.999941
5482,10.000000,0.000017,-9.999941
5483,10.000000,0.000017,-9.999941
5484,10.000000,0.000016,-9.999941
5485,10.000000,0.000016,-9.999941
5486,10.000000,0.000017,-9.999941
5487,10.000000,0.000016,-9.999941
5488,10.000000,0.000016,-9.999941
5489,10.000000,0.000017,-9.999941
5490,10.000000,0.000016,-9.999942
5491,10.000000,0.000016,-9.999942
5492,10.000000,0.000015,-9.999942
5493,10.000000,0.000015,-9.999942
5494,10.000000,0.000015,-9.999942
5495,10.000000,0.000015,-9.999942
5496,10.000000,0.000016,-9.999942
5497,10.000000,0.000015,-9.999942
5498,10.000000,0.000014,-9.999942
5499,10.000000,0.000015,-9.999942
5500,10.000000,0.000014,-9.999943
5501,10.000000,0.000015,-9.999943
5502,10.000000,0.000014,-9.999943
5503,10.000000,0.000015,-9.999943
5504,10.000000,0.000015,-9.999943
5505,10.000000,0.000014,-9.999943
5506,10.000000,0.000015,-9.999943
5507,10.000000,0.000014,-9.999943
5508,10.000000,0.000014,-9.999943
5509,10.000000,0.000014,-9.999943
5510,10.000000,0.000014,-9.999944
5511,10.000000,0.000014,-9.999944
5512,10.000000,0.000013,-9.999944
5513,10.000000,0.000013,-9.999944
5514,10.000000,0.000014,-9.999944
5515,10.000000,0.000013,-9.999944
5516,10.000000,0.000013,-9.999944
5517,10.000000,0.000013,-9.999944
5518,10.000000,0.000013,-9.999944
5519,10.000000,0.000013,-9.999944
5520,10.000000,0.000013,-9.999944
5521,10.000000,0.000013,-9.999945
5522,10.000000,0.000013,-9.999945
5523,10.000000,0.000013,-9.999945
5524,10.000000,0.000012,-9.999945
5525,10.000000,0.000012,-9.999945
5526,10.000000,0.000012,-9.999945
5527,10.000000,0.000012,-9.999945
5528,10.000000,0.000012,-9.999945
5529,10.000000,0.000012,-9.999945
5530,10.000000,0.000012,-9.999945
5531,10.000000,0.000012,-9.999945
5532,10.000000,0.000012,-9.999945
5533,10.000000,0.000012,-9.999946
5534,10.000000,0.000011,-9.999946
5535,10.000000,0.000011,-9.999946
5536,10.000000,0.000011,-9.999946
5537,10.000000,0.000011,-9.999946
5538,10.000000,0.000011,-9.999946
5539,10.000000,0.000011,-9.999946
5540,10.000000,0.000011,-9.999946
5541,10.000000,0.000011,-9.999946
5542,10.000000,0.000012,-9.999946
5543,10.000000,0.000011,-9.999946
5544,10.000000,0.000010,-9.999946
5545,10.000000,0.000010,-9.999947
5546,10.000000,0.000011,-9.999947
5547,10.000000,0.000010,-9.999947
5548,10.000000,0.000011,-9.999947
5549,10.000000,0.000011,-9.999947
5550,10.000000,0.000010,-9.999947
5551,10.000000,0.000011,-9.999947
5552,10.000000,0.000011,-9.999947
5553,10.000000,0.000010,-9.999947
5554,10.000000,0.000011,-9.999947
5555,10.000000,0.000010,-9.999947
5556,10.000000,0.000010,-9.999947
5557,10.000000,0.000010,-9.999947
5558,10.000000,0.000010,-9.999947
5559,10.000000,0.000010,-9.999948
5560,10.000000,0.000009,-9.999948
5561,10.000000,0.000010,-9.999948
5562,10.000000,0.000010,-9.999948
5563,10.000000,0.000010,-9.999948
5564,10.000000,0.000010,-9.999948
5565,10.000000,0.000009,-9.999948
5566,10.000000,0.000010,-9.999948
5567,10.000000,0.000009,-9.999948
5568,10.000000,0.000009,-9.999948
5569,10.000000,0.000009,-9.999948
5570,10.000000,0.000009,-9.999948
5571,10.000000,0.000009,-9.999948
5572,10.000000,0.000008,-9.999948
5573,10.000000,0.000009,-9.999948
5574,10.000000,0.000009,-9.999949
5575,10.000000,0.000009,-9.999949
5576,10.000000,0.000009,-9.999949
5577,10.000000,0.000009,-9.999949
5578,10.000000,0.000008,-9.999949
5579,10.000000,0.000008,-9.999949
5580,10.000000,0.000008,-9.999949
5581,10.000000,0.000008,-9.999949
5582,10.000000,0.000008,-9.999949
5583,10.000000,0.000008,-9.999949
5584,10.000000,0.000008,-9.999949
5585,10.000000,0.000008,-9.999949
5586,10.000000,0.000008,-9.999949
5587,10.000000,0.000008,-9.999949
5588,10.000000,0.000008,-9.999949
5589,10.000000,0.000008,-9.999949
5590,10.000000,0.000008,-9.999950
5591,10.000000,0.000008,-9.999950
5592,10.000000,0.000008,-9.999950
5593,10.000000,0.000007,-9.999950
5594,10.000000,0.000007,-9.999950
5595,10.000000,0.000007,-9.999950
5596,10.000000,0.000007,-9.999950
5597,10.000000,0.000007,-9.999950
5598,10.000000,0.000008,-9.999950
5599,10.000000,0.000007,-9.999950
5600,10.000000,0.000007,-9.999950
5601,10.000000,0.000007,-9.999950
5602,10.000000,0.000008,-9.999950
5603,10.000000,0.000007,-9.999950
5604,10.000000,0.000007,-9.999950
5605,10.000000,0.000007,-9.999950
5606,10.000000,0.000007,-9.999950
5607,10.000000,0.000007,-9.999950
5608,10.000000,0.000007,-9.999951
5609,10.000000,0.000006,-9.999951
5610,10.000000,0.000006,-9.999951
5611,10.000000,0.000007,-9.999951
5612,10.000000,0.000006,-9.999951
5613,10.000000,0.000006,-9.999951
5614,10.000000,0.000007,-9.999951
5615,10.000000,0.000006,-9.999951
5616,10.000000,0.000006,-9.999951
5617,10.000000,0.000007,-9.999951
5618,10.000000,0.000006,-9.999951
5619,10.000000,0.000007,-9.999951
5620,10.000000,0.000006,-9.999951
5621,10.000000,0.000007,-9.999951
5622,10.000000,0.000006,-9.999951
5623,10.000000,0.000006,-9.999951
5624,10.000000,0.000006,-9.999951
5625,10.000000,0.000006,-9.999951
5626,10.000000,0.000006,-9.999951
5627,10.000000,0.000006,-9.999951
5628,10.000000,0.000006,-9.999951
5629,10.000000,0.000006,-9.999952
5630,10.000000,0.000005,-9.999952
5631,10.000000,0.000006,-9.999952
5632,10.000000,0.000006,-9.999952
5633,10.000000,0.000006,-9.999952
5634,10.000000,0.000005,-9.999952
5635,10.000000,0.000006,-9.999952
5636,10.000000,0.000006,-9.999952
5637,10.000000,0.000006,-9.999952
5638,10.000000,0.000006,-9.999952
5639,10.000000,0.000006,-9.999952
5640,10.000000,0.000006,-9.999952
5641,10.000000,0.000005,-9.999952
5642,10.000000,0.000006,-9.999952
5643,10.000000,0.000006,-9.999952
5644,10.000000,0.000005,-9.999952
5645,10.000000,0.000005,-9.999952
5646,10.000000,0.000005,-9.999952
5647,10.000000,0.000005,-9.999952
5648,10.000000,0.000005,-9.999952
5649,10.000000,0.000005,-9.999952
5650,10.000000,0.000005,-9.999952
5651,10.000000,0.000005,-9.999952
5652,10.000000,0.000005,-9.999952
5653,10.000000,0.000005,-9.999952
5654,10.000000,0.000005,-9.999953
5655,10.000000,0.000005,-9.999953
5656,10.000000,0.000005,-9.999953
5657,10.000000,0.000004,-9.999953
5658,10.000000,0.000005,-9.999953
5659,10.000000,0.000005,-9.999953
5660,10.000000,0.000005,-9.999953
5661,10.000000,0.000005,-9.999953
5662,10.000000,0.000005,-9.999953
5663,10.000000,0.000005,-9.999953
5664,10.000000,0.000005,-9.999953
5665,10.000000,0.000004,-9.999953
5666,10.000000,0.000004,-9.999953
5667,10.000000,0.000004,-9.999953
5668,10.000000,0.000004,-9.999953
5669,10.000000,0.000004,-9.999953
5670,10.000000,0.000004,-9.999953
5671,10.000000,0.000004,-9.999953
5672,10.000000,0.000004,-9.999953
5673,10.000000,0.000004,-9.999953
5674,10.000000,0.000004,-9.999953
5675,10.000000,0.000004,-9.999953
5676,10.000000,0.000004,-9.999953
5677,10.000000,0.000004,-9.999953
5678,10.000000,0.000004,-9.999953
5679,10.000000,0.000004,-9.999953
5680,10.000000,0.000004,-9.999953
5681,10.000000,0.000004,-9.999953
5682,10.000000,0.000004,-9.999953
5683,10.000000,0.000004,-9.999953
5684,10.000000,0.000004,-9.999954
5685,10.000000,0.000004,-9.999954
5686,10.000000,0.000004,-9.999954
5687,10.000000,0.000004,-9.999954
5688,10.000000,0.000004,-9.999954
5689,10.000000,0.000004,-9.999954
5690,10.000000,0.000004,-9.999954
5691,10.000000,0.000003,-9.999954
5692,10.000000,0.000003,-9.999954
5693,10.000000,0.000003,-9.999954
5694,10.000000,0.000003,-9.999954
5695,10.000000,0.000003,-9.999954
5696,10.000000,0.000003,-9.999954
5697,10.000000,0.000003,-9.999954
5698,10.000000,0.000003,-9.999954
5699,10.000000,0.000003,-9.999954
5700,10.000000,0.000003,-9.999954
5701,10.000000,0.000003,-9.999954
5702,10.000000,0.000003,-9.999954
5703,10.000000,0.000003,-9.999954
5704,10.000000,0.000003,-9.999954
5705,10.000000,0.000003,-9.999954
5706,10.000000,0.000003,-9.999954
5707,10.000000,0.000003,-9.999954
5708,10.000000,0.000003,-9.999954
5709,10.000000,0.000003,-9.999954
5710,10.000000,0.000003,-9.999954
5711,10.000000,0.000003,-9.999954
5712,10.000000,0.000003,-9.999954
5713,10.000000,0.000003,-9.999954
5714,10.000000,0.000003,-9.999954
5715,10.000000,0.000003,-9.999954
5716,10.000000,0.000003,-9.999954
5717,10.000000,0.000003,-9.999954
5718,10.000000,0.000003,-9.999954
5719,10.000000,0.000003,-9.999954
5720,10.000000,0.000003,-9.999954
5721,10.000000,0.000003,-9.999954
5722,10.000000,0.000003,-9.999954
5723,10.000000,0.000003,-9.999955
5724,10.000000,0.000003,-9.999955
5725,10.000000,0.000002,-9.999955
5726,10.000000,0.000003,-9.999955
5727,10.000000,0.000003,-9.999955
5728,10.000000,0.000002,-9.999955
5729,10.000000,0.000003,-9.999955
5730,10.000000,0.000002,-9.999955
5731,10.000000,0.000002,-9.999955
5732,10.000000,0.000002,-9.999955
5733,10.000000,0.000002,-9.999955
5734,10.000000,0.000002,-9.999955
5735,10.000000,0.000002,-9.999955
5736,10.000000,0.000002,-9.999955
5737,10.000000,0.000002,-9.999955
5738,10.000000,0.000002,-9.999955
5739,10.000000,0.000002,-9.999955
5740,10.000000,0.000002,-9.999955
5741,10.000000,0.000002,-9.999955
5742,10.000000,0.000002,-9.999955
5743,10.000000,0.000002,-9.999955
5744,10.000000,0.000002,-9.999955
5745,10.000000,0.000002,-9.999955
5746,10.000000,0.000003,-9.999955
5747,10.000000,0.000002,-9.999955
5748,10.000000,0.000003,-9.999955
5749,10.000000,0.000003,-9.999955
5750,10.000000,0.000002,-9.999955
5751,10.000000,0.000003,-9.999955
5752,10.000000,0.000003,-9.999955
5753,10.000000,0.000002,-9.999955
5754,10.000000,0.000003,-9.999955
5755,10.000000,0.000002,-9.999955
5756,10.000000,0.000002,-9.999955
5757,10.000000,0.000002,-9.999955
5758,10.000000,0.000002,-9.999955
5759,10.000000,0.000002,-9.999955
5760,10.000000,0.000002,-9.999955
5761,10.000000,0.000002,-9.999955
5762,10.000000,0.000002,-9.999955
5763,10.000000,0.000002,-9.999955
5764,10.000000,0.000002,-9.999955
5765,10.000000,0.000002,-9.999955
5766,10.000000,0.000002,-9.999955
5767,10.000000,0.000002,-9.999955
5768,10.000000,0.000001,-9.999955
5769,10.000000,0.000002,-9.999955
5770,10.000000,0.000001,-9.999955
5771,10.000000,0.000002,-9.999955
5772,10.000000,0.000001,-9.999955
5773,10.000000,0.000002,-9.999955
5774,10.000000,0.000002,-9.999955
5775,10.000000,0.000002,-9.999955
5776,10.000000,0.000002,-9.999955
5777,10.000000,0.000002,-9.999955
5778,10.000000,0.000001,-9.999956
5779,10.000000,0.000002,-9.999956
5780,10.000000,0.000001,-9.999956
5781,10.000000,0.000002,-9.999956
5782,10.000000,0.000001,-9.999956
5783,10.000000,0.000002,-9.999956
5784,10.000000,0.000001,-9.999956
5785,10.000000,0.000001,-9.999956
5786,10.000000,0.000002,-9.999956
5787,10.000000,0.000002,-9.999956
5788,10.000000,0.000002,-9.999956
5789,10.000000,0.000002,-9.999956
5790,10.000000,0.000001,-9.999956
5791,10.000000,0.000001,-9.999956
5792,10.000000,0.000002,-9.999956
5793,10.000000,0.000001,-9.999956
5794,10.000000,0.000002,-9.999956
5795,10.000000,0.000001,-9.999956
5796,10.000000,0.000002,-9.999956
5797,10.000000,0.000001,-9.999956
5798,10.000000,0.000002,-9.999956
5799,10.000000,0.000002,-9.999956
5800,10.000000,0.000002,-9.999956
5801,10.000000,0.000002,-9.999956
5802,10.000000,0.000002,-9.999956
5803,10.000000,0.000001,-9.999956
5804,10.000000,0.000002,-9.999956
5805,10.000000,0.000001,-9.999956
5806,10.000000,0.000002,-9.999956
5807,10.000000,0.000001,-9.999956
5808,10.000000,0.000002,-9.999956
5809,10.000000,0.000001,-9.999956
5810,10.000000,0.000001,-9.999956
